NAME,OPERATOR,VENDOR,CONTRACT
867481036447278,sater,,27-2018
867481036457780,sater,,27-2018
867481036459463,sater,,27-2018
867481036512162,sater,,27-2018
867481036542987,sater,,27-2018
867481036546905,sater,,27-2018   
867481036547374,sater,,27-2018
867481036547630,sater,,27-2018
867481036547952,sater,,27-2018
867481036570996,sater,,27-2018
867481036598088,sater,,27-2018
867481036606683,sater,,27-2018
867481036626673,sater,,27-2018
867481036637894,sater,,27-2018
867481036637969,sater,,27-2018
867481036665390,sater,,27-2018
867481036666364,sater,,27-2018
868597036156491,sater,,27-2018
868597036169205,sater,,27-2018
868597036169213,sater,,27-2018
868597036209241,sater,,27-2018
868597036209290,sater,,27-2018
868597036209639,sater,,27-2018
868597036226385,sater,,27-2018
867481036422008,sater,,31-2-2018
867481036427072,sater,,27-2018
867481036492365,sater,,27-2018   
867481036492589,sater,,27-2018
867481036533473,sater,,27-2018   
867481036535122,sater,,27-2018
867481036626269,sater,,27-2018
867481036631780,sater,,27-2018
867481036645715,sater,,27-2018
867481036680860,sater,,27-2018
868597036168785,sater,,27-2018
868597036169395,sater,,27-2018
868597036209233,sater,,27-2018
868597036209605,sater,,27-2018
868597036232417,sater,,27-2018
867481036383689,sater,,27-2018
867481036417487,sater,,27-2018
867481036446080,sater,,27-2018
867481036449753,sater,,27-2018
867481036449761,sater,,27-2018
867481036452484,sater,,27-2018
867481036454670,sater,,27-2018
867481036456378,sater,,27-2018
867481036458432,sater,,27-2018
867481036471237,sater,,27-2018
867481036484594,sater,,27-2018
867481036526063,sater,,27-2018
867481036534265,sater,,27-2018
867481036535114,sater,,27-2018
867481036537961,sater,,27-2018
867481036547671,sater,,27-2018
867481036548273,sater,,27-2018
867481036571051,sater,,27-2018
867481036571135,sater,,27-2018
867481036571192,sater,,27-2018
867481036600942,sater,,27-2018
867481036600983,sater,,27-2018
867481036601551,sater,,27-2018
867481036601700,sater,,27-2018
867481036607970,sater,,27-2018
867481036637506,sater,,27-2018
867481036638058,sater,,27-2018
868597036159180,sater,,27-2018
868597036185672,sater,,27-2018
868597036185755,sater,,27-2018
868597036185797,sater,,27-2018
868597036226419,sater,,27-2018
868597036239081,sater,,27-2018
868597036239404,sater,,27-2018
868597036243794,sater,,27-2018
867481036483695,sater,,27-2018
867481036485450,sater,,27-2018
867481036488934,sater,,27-2018
867481036495277,sater,,27-2018
867481036534026,sater,,27-2018
867481036543381,sater,,27-2018
867481036546558,sater,,27-2018
867481036547325,sater,,27-2018
867481036551053,sater,,27-2018
867481036564718,sater,,27-2018
867481036570889,sater,,27-2018
867481036571077,sater,,27-2018   
867481036597668,sater,,27-2018
867481036601668,sater,,27-2018
867481036603045,sater,,27-2018
867481036625915,sater,,27-2018
867481036626855,sater,,27-2018
867481036642407,sater,,27-2018
867481036642514,sater,,27-2018
867481036642829,sater,,27-2018
867481036658940,sater,,27-2018
867481036661266,sater,,27-2018
868597036169270,sater,,27-2018
868597036169460,sater,,27-2018
868597036169536,sater,,27-2018
868597036169940,sater,,27-2018
868597036169957,sater,,27-2018
868597036209761,sater,,27-2018
867481036432775,sater,,27-2018
867481036458390,sater,,27-2018
867481036458465,sater,,27-2018
867481036458499,sater,,27-2018
867481036458549,sater,,27-2018
867481036484743,sater,,27-2018
867481036496648,sater,,27-2018
867481036529893,sater,,27-2018
867481036543225,sater,,27-2018
867481036543282,sater,,27-2018
867481036547739,sater,,27-2018
867481036571036,sater,,27-2018
867481036571515,sater,,27-2018
867481036601031,sater,,27-2018
867481036601064,sater,,27-2018
867481036606667,sater,,27-2018
867481036620130,sater,,27-2018
868597036174353,sater,,27-2018
867481036526618,sater,,26-2018
867481036525172,sater,,26-2018
867481036521312,sater,,26-2018
868597036185649,sater,,26-2018
867481036484024,sater,,26-2018
867481036484453,sater,,26-2018
867481036607780,sater,,26-2018
868597036244214,sater,,26-2018
867481036850471,sater,,26-2018
867481036526535,sater,,26-2018
867481036488801,sater,,26-2018
867481036534786,sater,,26-2018
867481036606816,sater,,26-2018
867481036537235,sater,,26-2018
867481035363500,sater,,26-2018
867481036625535,sater,,26-2018
867481036995193,sater,,26-2018
867481036500092,sater,,26-2018
867481036669327,sater,,26-2018
867481036742728,sater,,26-2018
867481036541245,sater,,26-2018
867481036994527,sater,,26-2018
867481036601072,sater,,26-2018
867481036541294,sater,,26-2018
867481036769184,sater,,26-2018
867481036600975,sater,,26-2018
867481036849457,sater,,26-2018
867481036497562,sater,,26-2018
867481035366768,sater,,26-2018
867481036742322,sater,,26-2018
867481036600553,sater,,26-2018
867481036694333,sater,,26-2018
867481035369481,sater,,26-2018
867481036626863,sater,,26-2018
867481037161571,sater,,26-2018
867481036626384,sater,,26-2018
867481036992562,sater,,26-2018
867481036422321,sater,,26-2018
867481036422438,sater,,26-2018
867481036626798,sater,,26-2018
867481036628737,sater,,26-2018
868597036169577,sater,,26-2018
867481036417743,sater,,26-2018
867481036439317,sater,,26-2018
867481036477218,sater,,26-2018
867481036492423,sater,,26-2018
867481036492852,sater,,26-2018
867481036495103,sater,,26-2018
867481036534893,sater,,26-2018
867481036549933,sater,,26-2018
867481036564742,sater,,26-2018
867481036609927,sater,,26-2018
867481036681389,sater,,26-2018
868597036168934,sater,,26-2018
868597036209373,sater,,26-2018
868597036209696,sater,,26-2018
868597036209860,sater,,26-2018
868597036239370,sater,,26-2018   
867481036497687,sater,,26-2018
867481036461642,sater,,26-2018
867481036488389,sater,,26-2018
867481036547895,sater,,26-2018
867481036657827,sater,,26-2018   
867481036546566,sater,,26-2018
867481036547713,sater,,26-2018
867481036642498,sater,,26-2018
867481036459711,sater,,26-2018   
867481037034521,sater,,26-2018
867481036680332,sater,,26-2018
867481036583007,sater,,26-2018   
867481036500068,sater,,26-2018   
867481036675399,sater,,26-2018
867481036496309,sater,,26-2018   
867481036676215,sater,,26-2018   
867481036537797,sater,,26-2018   
867481036675787,sater,,26-2018
867481036625527,sater,,26-2018
867481036676272,sater,,26-2018
867481036642506,sater,,26-2018
867481036680472,sater,,26-2018
867481036509176,sater,,26-2018
867481036583130,sater,,26-2018
867481036742025,sater,,26-2018
867481035387806,sater,,26-2018
867481036849556,sater,,26-2018   
867481036414674,sater,,26-2018
867481036419152,sater,,26-2018
867481036453284,sater,,26-2018
867481036453334,sater,,26-2018
867481036453508,sater,,26-2018
867481036456220,sater,,26-2018
867481036456444,sater,,26-2018
867481036459505,sater,,26-2018
867481036469843,sater,,26-2018
867481036469934,sater,,26-2018
867481036469991,sater,,26-2018
867481036478505,sater,,26-2018   
867481036483620,sater,,26-2018
867481036483752,sater,,26-2018
867481036485344,sater,,26-2018
867481036508814,sater,,26-2018
867481036526469,sater,,26-2018
867481036526642,sater,,26-2018
867481036540296,sater,,26-2018   
867481036547309,sater,,26-2018
867481036547598,sater,,26-2018
867481036547606,sater,,26-2018
867481036547697,sater,,26-2018
867481036547705,sater,,26-2018
867481036547770,sater,,26-2018
867481036548158,sater,,26-2018
867481036552705,sater,,26-2018
867481036571226,sater,,26-2018
867481036571481,sater,,26-2018
867481036576209,sater,,26-2018
867481036594418,sater,,26-2018
867481036598021,sater,,26-2018
867481036601833,sater,,26-2018
867481036602013,sater,,26-2018
867481036602021,sater,,26-2018
867481036602187,sater,,26-2018
867481036603029,sater,,26-2018
867481036607624,sater,,26-2018
867481036607822,sater,,26-2018
867481036641219,sater,,26-2018   
867481036641425,sater,,26-2018
867481036642555,sater,,26-2018
867481036642597,sater,,26-2018
867481036642811,sater,,26-2018
867481036644791,sater,,26-2018
867481036644825,sater,,26-2018
867481036665648,sater,,26-2018
867481036665655,sater,,26-2018
867481036817223,sater,,26-2018   
867481037034257,sater,,26-2018
868597036169676,sater,,26-2018
867481036414666,sater,,26-2018
867481036432718,sater,,26-2018
867481036432726,sater,,26-2018
867481036518342,sater,,26-2018
867481036542979,sater,,26-2018
867481036564023,sater,,26-2018
867481036564403,sater,,26-2018
867481036601593,sater,,26-2018
867481036601858,sater,,26-2018
867481036603003,sater,,26-2018   
867481036607996,sater,,26-2018
867481036626491,sater,,26-2018   
867481036626582,sater,,26-2018
867481036626889,sater,,26-2018
867481036665267,sater,,26-2018
867481036813511,sater,,26-2018
867481037034224,sater,,26-2018
867481037185067,sater,,26-2018
867481037185323,sater,,26-2018
867481037186073,sater,,26-2018
868597036170088,sater,,26-2018
867481036417289,sater,,26-2018
867481036453581,sater,,26-2018
867481036642530,sater,,26-2018
867481036696932,sater,,26-2018   
867481036813008,sater,,26-2018
867481036814436,sater,,26-2018
867481037160318,sater,,26-2018
868597036148886,sater,,26-2018   
868597036169247,sater,,26-2018
868597036169387,sater,,26-2018
864781036452245,sater,,26-2018
864781036497737,sater,,26-2018
867481036407132,sater,,26-2018
867481036476764,sater,,26-2018
867481036492258,sater,,26-2018
867481036492266,sater,,26-2018
867481036495921,sater,,26-2018
867481036533168,sater,,26-2018
867481036536914,sater,,26-2018
867481036538738,sater,,26-2018
867481036542011,sater,,26-2018
867481036550287,sater,,26-2018
867481036564635,sater,,26-2018
867481036576878,sater,,26-2018
867481036606618,sater,,26-2018
867481036607681,sater,,26-2018
867481036607699,sater,,26-2018
867481036627051,sater,,26-2018
867481036654212,sater,,26-2018
867481036654295,sater,,26-2018
867481036669350,sater,,26-2018
867481036669442,sater,,26-2018
867481036669483,sater,,26-2018
867481036669541,sater,,26-2018
867481036675100,sater,,26-2018
868597036148746,sater,,26-2018
868597036154868,sater,,26-2018
868597036155345,sater,,26-2018
868597036168868,sater,,26-2018
868597036168959,sater,,26-2018
868597036169197,sater,,26-2018
868597036169544,sater,,26-2018
868597036185177,sater,,26-2018
868597036185193,sater,,26-2018
868597036185763,sater,,26-2018
868597036209381,sater,,26-2018
868597036209480,sater,,26-2018
868597036209530,sater,,26-2018
868597036209548,sater,,26-2018
868597036209894,sater,,26-2018
868597036210306,sater,,26-2018
868597036225486,sater,,26-2018
868597036225965,sater,,26-2018
868597036225973,sater,,26-2018
868597036225999,sater,,26-2018
868597036226088,sater,,26-2018
868597036226112,sater,,26-2018
868597036226344,sater,,26-2018
868597036226351,sater,,26-2018
868597036244099,sater,,26-2018
868597036244461,sater,,26-2018
867481036400863,sater,,26-2018
867481036401895,sater,,26-2018
867481036414658,sater,,26-2018
867481036417172,sater,,26-2018
867481036469165,sater,,26-2018
867481036613259,sater,,26-2018
867481036681322,sater,,26-2018
867481036696965,sater,,26-2018
867481036696973,sater,,26-2018
867481036696999,sater,,26-2018
867481036697021,sater,,26-2018
867481036697153,sater,,26-2018
867481036812828,sater,,26-2018
867481036812851,sater,,26-2018
867481036812877,sater,,26-2018
867481036812935,sater,,26-2018
867481036813016,sater,,26-2018
867481036813040,sater,,26-2018
867481036813065,sater,,26-2018
867481036813321,sater,,26-2018
867481036864316,sater,,26-2018
867481036952152,sater,,26-2018
867481036962730,sater,,26-2018
867481037007329,sater,,26-2018
867481037160532,sater,,26-2018
867481037161191,sater,,26-2018
867481037161290,sater,,26-2018
867481037161308,sater,,26-2018
867481037161696,sater,,26-2018
867481037161704,sater,,26-2018
867481037161969,sater,,26-2018
867481037162710,sater,,26-2018
867481037163528,sater,,26-2018
867481037163536,sater,,26-2018
867481037163643,sater,,26-2018
867481037167446,sater,,26-2018
867481037184565,sater,,26-2018
867481037185117,sater,,26-2018
867481037186024,sater,,26-2018
867481037186107,sater,,26-2018
867481037186123,sater,,26-2018
867481037187014,sater,,26-2018
867481037187543,sater,,26-2018
867481037191693,sater,,26-2018
868597036169155,sater,,26-2018
868597036209324,sater,,26-2018
868597036209886,sater,,26-2018
868597036225478,sater,,26-2018
868597036226096,sater,,26-2018
867481036391252,sater,,26-2018
867481036396400,sater,,26-2018
867481036408965,sater,,26-2018
867481036422420,sater,,26-2018
867481036429375,sater,,26-2018
867481036429409,sater,,26-2018
867481036432742,sater,,26-2018
867481036432783,sater,,26-2018
867481036432817,sater,,26-2018
867481036439309,sater,,26-2018
867481036473985,sater,,26-2018
867481036543233,sater,,26-2018
867481036543241,sater,,26-2018
867481036547010,sater,,26-2018
867481036547580,sater,,26-2018
867481036571341,sater,,26-2018
867481036597940,sater,,26-2018
867481036598054,sater,,26-2018
867481036610172,sater,,26-2018
867481036610271,sater,,26-2018
867481036626434,sater,,26-2018
867481036626517,sater,,26-2018
867481036627010,sater,,26-2018
867481036627085,sater,,26-2018
867481036630907,sater,,26-2018
867481036665374,sater,,26-2018
867481036666182,sater,,26-2018
867481036697096,sater,,26-2018
867481036697146,sater,,26-2018
867481036697161,sater,,26-2018
867481036697526,sater,,26-2018
867481036812885,sater,,26-2018
867481036813032,sater,,26-2018
867481036813057,sater,,26-2018
867481037034232,sater,,26-2018
867481037162934,sater,,26-2018
867481037163429,sater,,26-2018
867481037170127,sater,,26-2018
867481037184342,sater,,26-2018
867481037184821,sater,,26-2018
867481037186008,sater,,26-2018
868597036168850,sater,,26-2018
867481036566796,sater,,26-2018
867481036548125,sater,,26-2018
867481036547846,sater,,26-2018
867481036665135,sater,,26-2018
867481036546418,sater,,26-2018
867481036571309,sater,,26-2018
867481036642720,sater,,26-2018
867481036478612,sater,,26-2018
867481036642266,sater,,26-2018
867481036661738,sater,,26-2018
867481036552713,sater,,26-2018
867481036483935,sater,,26-2018
867481036548166,sater,,26-2018
867481036597437,sater,,26-2018
867481036548042,sater,,26-2018
867481036524738,sater,,26-2018
867481036628562,sater,,26-2018
867481036439481,sater,,26-2018
867481036658999,sater,,26-2018
867481036610263,sater,,26-2018
867481036628604,sater,,26-2018
867481036546541,sater,,26-2018
867481036587982,sater,,26-2018
867481036628505,sater,,26-2018
867481036626400,sater,,26-2018
867481036626533,sater,,26-2018
867481036626764,sater,,26-2018
867481036612822,sater,,26-2018
867481036626749,sater,,26-2018
867481036422578,sater,,26-2018
867481036510315,sater,,26-2018
867481036626558,sater,,26-2018
867481036642696,sater,,26-2018
867481036547614,sater,,26-2018
867481036681348,sater,,26-2018
867481036628588,sater,,26-2018
867481036610057,sater,,26-2018
867481036597445,sater,,26-2018
867481036812927,sater,,26-2018
868597036209514,sater,,26-2018
867481037185000,sater,,26-2018
868597036169510,sater,,26-2018
867481036697013,sater,,26-2018
867481037160797,sater,,26-2018
868597036209753,sater,,26-2018
867481036814055,sater,,26-2018
867481037160920,sater,,26-2018
867481037170184,sater,,26-2018
867481037160607,sater,,26-2018
867481037185141,sater,,26-2018
867481036697393,sater,,26-2018
867481036812844,sater,,26-2018
867481036812794,sater,,26-2018
867481037188137,sater,,26-2018
867481036812810,sater,,26-2018
867481036696908,sater,,26-2018
867481037039322,sater,,26-2018
867481036864324,sater,,26-2018
868597036154959,sater,,26-2018
867481036681124,sater,,26-2018
868597036209738,sater,,26-2018
867481036564692,sater,,26-2018
867481036530909,sater,,26-2018
868597036209746,sater,,26-2018
867481036644403,sater,,26-2018
868597036169262,sater,,26-2018
867481036626145,sater,,26-2018
868597036239438,sater,,26-2018
867481036414625,sater,,26-2018
868597036156467,sater,,26-2018
868597036147540,sater,,26-2018
868597036232763,sater,,26-2018
868597036239420,sater,,26-2018
867481036477317,sater,,26-2018
867481036550261,sater,,26-2018
868597036169304,sater,,26-2018
867481036612483,sater,,26-2018
867481036549586,sater,,26-2018
867481036642621,sater,,26-2018
867481036665093,sater,,26-2018
867481036644122,sater,,26-2018
867481036453839,sater,,26-2018
867481036641979,sater,,26-2018
867481036571127,sater,,26-2018
867481036534174,sater,,26-2018
867481036549743,sater,,26-2018
867481036547721,sater,,26-2018
867481036641409,sater,,26-2018
867481036549511,sater,,26-2018
867481036547929,sater,,26-2018
867481036552721,sater,,26-2018
867481036626335,sater,,26-2018
867481036681413,sater,,26-2018
867481036469967,sater,,26-2018
867481036559833,sater,,26-2018
867481036411639,sater,,26-2018
867481036384547,sater,,26-2018
867481036458994,sater,,26-2018
867481036484644,sater,,26-2018   
867481036600926,sater,,26-2018
867481036452492,sater,,26-2018
867481036607111,sater,,26-2018
867481036481111,sater,,26-2018
867481036452518,sater,,26-2018
868597036226401,sater,,26-2018
867481036452427,sater,,26-2018
867481036643025,sater,,26-2018
867481036549776,sater,,26-2018
867481036526485,sater,,26-2018
867481036547572,sater,,26-2018
867481036484503,sater,,26-2018
867481036626228,sater,,26-2018
868597036186043,sater,,26-2018
868597036185607,sater,,26-2018
867481036459745,sater,,26-2018
867481036429920,sater,,26-2018
868597036156269,sater,,26-2018
868597036159156,sater,,26-2018
867481037175514,sater,,26-2018
867481036411548,sater,,26-2018
867481036849481,sater,,26-2018
867481036492217,sater,,26-2018
867481036954687,sater,,26-2018
867481036587966,sater,,26-2018
867481036849341,sater,,26-2018
868597036169015,sater,,26-2018
867481036581746,sater,,26-2018
867481036477044,sater,,26-2018
867481036626426,sater,,26-2018
867481036485351,sater,,26-2018
867481036642373,sater,,26-2018
867481036659054,sater,,26-2018
868597036210009,sater,,26-2018
867481036668428,sater,,26-2018
867481036453912,sater,,26-2018
867481036499055,sater,,26-2018
867481036571523,sater,,26-2018
867481036564676,sater,,26-2018
868597036170104,sater,,26-2018
867481036453599,sater,,26-2018
867481036547788,sater,,26-2018
867481036540452,sater,,26-2018
867481036459554,sater,,26-2018
867481036459679,sater,,26-2018
867481036647380,sater,,26-2018
867481036602062,sater,,26-2018
867481036534448,sater,,26-2018
867481036417719,sater,,26-2018
867481036420093,sater,,26-2018
867481036459927,sater,,26-2018
867481036417628,sater,,26-2018
867481036417735,sater,,26-2018
867481036425241,sater,,26-2018
867481036642480,sater,,26-2018
867481036418170,sater,,26-2018
867481036697450,sater,,26-2018
867481036546384,sater,,26-2018
867481036605685,sater,,26-2018
868597036170062,sater,,26-2018
867481036601619,sater,,26-2018
867481036453714,sater,,26-2018
867481036594228,sater,,26-2018
867481036432866,sater,,26-2018
867481036449738,sater,,26-2018
867481036610297,sater,,26-2018
867481036697518,sater,,26-2018
867481036414740,sater,,26-2018
867481036417248,sater,,26-2018
867481036417982,sater,,26-2018
867481036453193,sater,,26-2018
867481036459349,sater,,26-2018
867481036446809,sater,,26-2018   
868597036185698,sater,,26-2018   
868597036244065,sater,,26-2018   
868597036185623,sater,,26-2018
867481036459687,sater,,26-2018   
868597036185722,sater,,26-2018   
867481036601304,sater,,26-2018   
867481036529380,sater,,26-2018   
867481036534166,sater,,26-2018   
867481036532921,sater,,26-2018   
868597036159214,sater,,26-2018
867481036461741,sater,,26-2018   
867481036480147,sater,,26-2018   
867481036559882,sater,,31-2-2018
867481036676363,sater,,31-2018   
867481035311301,sater,,31-2018   
867481036496796,sater,,31-2018   
867481037175506,sater,,31-2018   
868597036177539,sater,,31-2018   
867481035357627,sater,,31-2-2018
867481035359482,sater,,31-2018   
867481036497075,sater,,31-2018   
867481036536955,sater,,31-2-2018
867481036537110,sater,,31-2-2018
867481036583122,sater,,31-2018   
867481036484719,sater,,31-2018   
867481036595118,sater,,31-2018   
867481037170747,sater,,31-2018   
867481036795742,sater,,31-2018   
867481036998437,sater,,31-2-2018
867481036742207,sater,,31-2-2018
867481036639288,sater,,31-2018   
867481036675688,sater,,31-2-2018
867481036676090,sater,,31-2018   
867481036676470,sater,,31-2018   
867481036676884,sater,,31-2018   
867481036794968,sater,,31-2-2018
867481036499998,sater,,31-2-2018
867481036536971,sater,,31-2-2018
867481036537458,sater,,31-2-2018
867481036575243,sater,,31-2-2018
867481036600850,sater,,31-2018   
867481036538274,sater,,31-2-2018
867481036497471,sater,,31-2-2018
867481036693376,sater,,31-2-2018
867481035360100,sater,,31-2-2018
867481036533440,sater,,31-2-2018
867481035369549,sater,,31-2018   
867481036452500,sater,,31-2018   
867481036481095,sater,,31-2-2018
867481035237134,sater,,31-2-2018
867481035357379,sater,,31-2-2018
867481035359896,sater,,31-2-2018
867481035360050,sater,,31-2-2018
867481036411076,sater,,31-2-2018
867481036452385,sater,,31-2-2018
867481036458366,sater,,31-2-2018
867481036484321,sater,,31-2-2018
867481036495830,sater,,31-2-2018
867481036496028,sater,,31-2-2018
867481036497604,sater,,31-2-2018
867481036538050,sater,,31-2-2018
867481036575151,sater,,31-2-2018
867481036581209,sater,,31-2-2018
867481036581308,sater,,31-2-2018
867481036581431,sater,,31-2-2018
867481036582157,sater,,31-2-2018
867481036582223,sater,,31-2-2018
867481036582686,sater,,31-2-2018
867481036587818,sater,,31-2-2018
867481036639270,sater,,31-2-2018
867481036644676,sater,,31-2-2018
867481036654048,sater,,31-2-2018
867481036654196,sater,,31-2-2018
867481036659062,sater,,31-2-2018
867481036675480,sater,,31-2-2018
867481036676231,sater,,31-2-2018
867481036680308,sater,,31-2-2018
867481036693368,sater,,31-2-2018
867481036693764,sater,,31-2-2018
867481036694051,sater,,31-2-2018
867481036794802,sater,,31-2-2018
867481036795528,sater,,31-2-2018
867481036795536,sater,,31-2-2018
867481036795544,sater,,31-2-2018
867481036795569,sater,,31-2-2018
867481037034174,sater,,31-2-2018
867481037034489,sater,,31-2-2018
867481037034539,sater,,31-2-2018
867481037034620,sater,,31-2-2018
867481037034638,sater,,31-2-2018
867481037034893,sater,,31-2-2018
867481037075532,sater,,31-2-2018
867481035353378,sater,,31-2-2018
867481036445850,sater,,31-2-2018
867481036452583,sater,,31-2-2018
867481036452708,sater,,31-2-2018
867481036457947,sater,,31-2-2018
867481036458473,sater,,31-2-2018
867481036458697,sater,,31-2-2018
867481036473183,sater,,31-2-2018
867481036495962,sater,,31-2-2018
867481036496127,sater,,31-2-2018
867481036500019,sater,,31-2-2018
867481036514275,sater,,31-2-2018
867481036537425,sater,,31-2-2018
867481036537508,sater,,31-2-2018
867481036538639,sater,,31-2-2018
867481036541146,sater,,31-2-2018
867481036541229,sater,,31-2-2018
867481036576720,sater,,31-2-2018
867481036577603,sater,,31-2-2018
867481036581878,sater,,31-2-2018
867481036582389,sater,,31-2-2018
867481036582504,sater,,31-2-2018
867481036600868,sater,,31-2018   
867481036606956,sater,,31-2-2018
867481036607053,sater,,31-2018   
867481036607319,sater,,31-2-2018
867481036607400,sater,,31-2-2018
867481036607442,sater,,31-2-2018
867481036607509,sater,,31-2-2018
867481036654238,sater,,31-2-2018
867481036672925,sater,,31-2-2018
867481036675928,sater,,31-2-2018
867481036676009,sater,,31-2-2018
867481036676546,sater,,31-2-2018
867481036676785,sater,,31-2-2018
867481036795932,sater,,31-2-2018
867481036918732,sater,,31-2-2018
867481036958019,sater,,31-2-2018
867481036959173,sater,,31-2-2018
868597036153936,sater,,31-2-2018
868597036159198,sater,,31-2-2018
868597036198790,sater,,31-2-2018
868597036244131,sater,,31-2-2018
867481035234412,sater,,31-2-2018
867481036439390,sater,,31-2018   
867481036457996,sater,,31-2-2018
867481036483380,sater,,31-2-2018
867481036484354,sater,,31-2-2018
867481036492191,sater,,31-2-2018
867481036492225,sater,,31-2-2018
867481036495939,sater,,31-2-2018
867481036496135,sater,,31-2-2018
867481036525602,sater,,31-2-2018
867481036525800,sater,,31-2-2018
867481036541237,sater,,31-2018   
867481036575268,sater,,31-2-2018
867481036581290,sater,,31-2-2018
867481036607376,sater,,31-2-2018
867481036640534,sater,,31-2-2018
867481036654386,sater,,31-2-2018
867481036669228,sater,,31-2-2018
867481036669343,sater,,31-2018   
867481036669376,sater,,31-2-2018
867481036669947,sater,,31-2-2018
867481036670424,sater,,31-2-2018
867481036742124,sater,,31-2-2018
867481036742223,sater,,31-2-2018
867481036769069,sater,,31-2-2018
867481036769077,sater,,31-2-2018
867481036769135,sater,,31-2-2018
867481036795957,sater,,31-2-2018
867481036849077,sater,,31-2-2018
867481036889156,sater,,31-2-2018
867481036968489,sater,,31-2-2018
867481036968497,sater,,31-2-2018
867481037035239,sater,,31-2-2018
867481037074873,sater,,31-2-2018
867481036468431,sater,,31-2-2018
867481036694481,sater,,31-2-2018
867481036795007,sater,,31-2-2018
867481036466930,sater,,31-2-2018
868597036159271,sater,,31-2-2018
867481036525214,sater,,31-2-2018
867481037034844,sater,,31-2018   
867481037075243,sater,,31-2-2018
868597036185805,sater,,31-2-2018
867481036496168,sater,,31-2-2018
867481036813156,sater,,31-2-2018
867481036864332,sater,,31-2-2018
868597036168884,sater,,31-2-2018
867481036495772,sater,,31-2-2018
867481036601098,sater,,31-2-2018
867481036849572,sater,,31-2-2018
867481036879298,sater,,31-2-2018
867481036994667,sater,,31-2-2018
868597036217673,sater,,31-2-2018
867481036509515,sater,,31-2-2018
867481036577686,sater,,31-2-2018
867481036582413,sater,,31-2-2018
867481036676157,sater,,31-2-2018
867481036896383,sater,,31-2-2018
867481036495749,sater,,31-2-2018
867481037194598,sater,,31-2-2018
867481036687568,sater,,31-2-2018
867481036930661,sater,,31-2-2018
867481035311020,sater,,31-2-2018
867481036581928,sater,,31-2-2018
867481036582363,sater,,31-2018   
867481036606857,sater,,31-2-2018
867481036694382,sater,,31-2-2018
867481035353121,sater,,31-2-2018
867481036839391,sater,,31-2-2018
867481035237068,sater,,31-2-2018
867481036582934,sater,,31-2-2018
867481036694499,sater,,31-2-2018
867481035353295,sater,,31-2-2018
867481036575110,sater,,31-2-2018
867481036669301,sater,,31-2-2018
867481036675985,sater,,31-2-2018
867481036676165,sater,,31-2-2018
867481036693390,sater,,31-2-2018
867481036693400,sater,,31-2-2018
867481036497547,sater,,31-2-2018
867481036525255,sater,,31-2-2018
867481036601114,sater,,31-2-2018
867481036668543,sater,,31-2-2018
867481036676074,sater,,31-2-2018
867481036458606,sater,,31-2018   
867481036694424,sater,,31-2-2018
867481036768988,sater,,31-2-2018
867481036878852,sater,,31-2-2018
867481035312069,sater,,31-2-2018
867481035365729,sater,,31-2-2018
867481036538712,sater,,31-2-2018
867481036538720,sater,,31-2-2018
867481036564510,sater,,31-2018   
867481037075003,sater,,31-2-2018
868597036217541,sater,,31-2-2018
867481035357635,sater,,31-2-2018
867481035311236,sater,,31-2-2018
867481036496085,sater,,31-2-2018
867481036693624,sater,,31-2-2018
867481036676652,sater,,31-2-2018
867481036469108,sater,,31-2-2018
867481036742041,sater,,31-2-2018
867481036795486,sater,,31-2-2018
867481035249147,sater,,31-2-2018
867481036653354,sater,,31-2-2018
867481036676512,sater,,31-2-2018
867481036693988,sater,,31-2-2018
866191037142338,sater,,31-2018   
867481035241052,sater,,31-2-2018
867481036427312,sater,,31-2-2018
867481036457954,sater,,31-2-2018
867481036537284,sater,,31-2018   
867481036574865,sater,,31-2-2018
867481036582108,sater,,31-2-2018
867481036889263,sater,,31-2-2018
867481036512253,sater,,31-2-2018
867481036549883,sater,,31-2-2018
867481036658890,sater,,31-2-2018
867481036742231,sater,,31-2018   
867481036796237,sater,,31-2-2018
867481036928061,sater,,31-2-2018
867481036446569,sater,,31-2-2018
867481036575466,sater,,31-2018   
868597036177208,sater,,31-2-2018
867481036850463,sater,,31-2018   
867481036885758,sater,,31-2018   
867481036885782,sater,,31-2018   
867481036886202,sater,,31-2018   
867481037034760,sater,,31-2-2018
867481035365703,sater,,31-2-2018
867481036581225,sater,,31-2-2018
867481036694135,sater,,31-2-2018
867481036794828,sater,,31-2-2018
867481036795940,sater,,31-2-2018
867481036958647,sater,,31-2-2018
867481037034497,sater,,31-2-2018
867481036601007,sater,,31-2-2018
867481036645244,sater,,31-2-2018
867481036694523,sater,,31-2-2018
867481036849606,sater,,31-2-2018
868597036185169,sater,,31-2-2018
868597036185664,sater,,31-2-2018
867481036411829,sater,,31-2018   
867481036452674,sater,,31-2-2018
867481036594533,sater,,31-2-2018
867481036796005,sater,,31-2-2018
867481036849564,sater,,31-2-2018
867481036849614,sater,,31-2-2018
867481036849622,sater,,31-2-2018
867481036954091,sater,,31-2-2018
867481036995185,sater,,31-2-2018
867481037075177,sater,,31-2-2018
868597036244206,sater,,31-2-2018
867481036383770,sater,,31-2018   
867481036469041,sater,,31-2-2018
867481036497570,sater,,31-2-2018
867481036510562,sater,,31-2-2018
867481036628844,sater,,31-2-2018
